11,33,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,春,1,2,PB12,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI728&value(crclumcd)=
11,33,CMP1220,スポーツ,スポーツスタディ２(トレーニング),岡田　純一,秋,1,2,PB12,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI761&value(crclumcd)=
11,33,CMP1210,スポーツ,スポーツプログラムＡ(バドミントン),笛木　寛,春,1,2,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI111&value(crclumcd)=
11,33,CMP1210,スポーツ,スポーツプログラムＦ(バドミントン),笛木　寛,秋,1,2,PB21,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FI211&value(crclumcd)=
11,33,CMP2100,多彩１,哲学への扉,本郷　朝香,秋,1,2,N851,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA007&value(crclumcd)=
11,33,CMP2200,多彩２,日本国憲法,大石　和彦,春,1,2,N215,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB402&value(crclumcd)=
11,33,CMP2200,多彩２,日本国憲法,大石　和彦,秋,1,2,N215,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB403&value(crclumcd)=
11,33,CMP2300,多彩３/主総Ａ３,日本の音楽,三浦　裕子,秋,1,2,N313,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC402&value(crclumcd)=
11,33,CMP2300,多彩３/主総Ａ３,日本の音楽,三浦　裕子,春,1,2,5324,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC502&value(crclumcd)=
11,33,CMP2200,多彩２/主総Ａ２,パレスチナ問題の歴史と現在,高橋　宗瑠,春,1,2,N222,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB019&value(crclumcd)=
11,33,CMP1100,学び精神,美術の中のキリスト教,高木　真喜子,秋,1,2,N311,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH003&value(crclumcd)=
11,33,CMP2300,多彩３/主総Ａ３,美術の歴史,井口　俊,春,1,2,N212,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC003&value(crclumcd)=
11,33,CMP2500,多彩５,物質の科学,田中　秀和,春,1,2,N221,2,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE005&value(crclumcd)=
11,33,CMP2540,多彩５,立教ゼミナール５,木下　勉,春,1,2,7302,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE171&value(crclumcd)=
11,33,CMP2210,多彩２,いのちと暮らしのジェンダー論,和田　悠清原　悠,秋,1,3,D201,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB188&value(crclumcd)=
11,33,CMP2231,多彩２/主総Ａ２,Politics and Economy 1,楠本　和佳子,春,1,3,X306,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB513&value(crclumcd)=
11,33,CMP2331,多彩３/主総Ａ３,Japanese Culture 2,レイゼル，Ｍ．,秋,1,3,4407,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC505&value(crclumcd)=
11,33,CMP2231,多彩２/主総Ａ２,Japanese Society1,レイゼル，Ｍ．,春,1,3,4407,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB517&value(crclumcd)=
11,33,CMP2231,多彩２/主総Ａ２,Japanese Society2,楠本　和佳子,秋,1,3,X306,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB518&value(crclumcd)=
11,33,CMP2131,多彩１/主総Ａ１,Japanese Ethnology,フェニグ，Ｎ．,春,1,3,N222,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FA404&value(crclumcd)=
11,33,CMP2300,多彩３/主総Ａ３,音楽の歴史,神保　夏子,秋,1,3,5324,1,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FC116&value(crclumcd)=
11,33,CMP2200,多彩２/主総Ａ２,グローバル社会における法と政治,荻村　慎一郎,秋,1,3,N313,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB005&value(crclumcd)=
11,33,CMP1100,学び精神,芸術への扉,神保　夏子,春,1,3,5324,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH131&value(crclumcd)=
11,33,CMP2200,多彩２,現代のビジネスを学ぶ,岩下　仁,秋,1,3,5121,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FB115&value(crclumcd)=
11,33,CMP1100,学び精神,国際社会の中の宗教,古澤　有峰,春,1,3,8202,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH115&value(crclumcd)=
11,33,CMP1100,学び精神,人権とジェンダー,嶽本　新奈,春,1,3,5121,1,2016年度以降1年次入学者対象科目,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FH170&value(crclumcd)=
11,33,CMP2500,多彩５/主総Ａ５,自然と人間の共生,辻　英之,秋,1,3,N421,2,nil,https://sy.rikkyo.ac.jp/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=FE017&value(crclumcd)=
